File name,Original_node,Original_edge,Pruning_node,Pruning_edge,Reduction_node,Reduction_edge
10abc91746662203789767aef8d0cf1699c6bb699213c50ee1bd491ad92d286d.apk,4144,9414,735,1856,3409,7558
1ed55b012c29a35f3f2c5f3717a48c013cbd81cd3764ad7fb63b54967b05cfc0.apk,6343,9593,514,1054,5829,8539
3a781a2d8c774aeebaec274fc40a840d6ce7bf9cf70bc8c4ccc90c208977235c.apk,1812,3503,282,566,1530,2937
4b882beee1e5ff00997ae380b9fd4a87187ad53c7a7eae59027181743fcdc280.apk,6772,18489,2959,9303,3813,9186
1cb979b8504df4549e284085690461caa26c10340cac7b87a81133fd64f550b0.apk,15706,22128,436,649,15270,21479
2bbf0adf012904a446a10f4d09fa7892387030b8ffbaa3f4783365aff560382e.apk,15706,22128,436,649,15270,21479
1a6ba2c4d30188a3be17f16e4252caa55fc1ffd90306395aa55f76370d89fcf6.apk,8395,14043,338,579,8057,13464
4f6a50eb269681004a4215d234091ef371348f68ecd6e0c007600e64e77b290d.apk,5702,16112,1800,5503,3902,10609
40ceaee69aba6b5a32e57b2a665b131d8795f17e30ebba392e27f065e34f5fba.apk,1586,3140,189,281,1397,2859
402801f16791c2f02eea3654828a68cd1cf0eb002dbcff703527d2e19964caba.apk,3759,4978,272,525,3487,4453
2cd04381d3cb2e06644c36204a6ea56dcbed8b6b1c6162963847f90070acc4c2.apk,3711,4814,220,395,3491,4419
32a53c07f283dbff6dd8b1ef19e73c8175cee3b46d251257d668ea44e44e84b7.apk,4319,9773,805,1986,3514,7787
36df55c1b63f4588f74fca72b1d03388df1591b8030e37c6cb99411c29690f60.apk,3671,4737,186,312,3485,4425
3a159afd472e841248cf332a44c42389e7fdbfdcfe7ef8b352d87ebc48654e51.apk,3949,5173,84,99,3865,5074
4d25c50b9d37e253dbd63012b7924b56cacc7847e2027b5fbf27d80714523d20.apk,3681,4751,186,312,3495,4439
4720a1de1058f22f872522b89c8b47c8100903182a9a06338f4bd93b80f97f24.apk,9256,12313,330,527,8926,11786
4c59999e8d6b86b3210f86b8283173cfec304047dd2daa67755e9b7584665559.apk,135,125,135,125,0,0
368136d55ac5bc287882c3b697cca3e1f56affef1d7b65e7afefe1f3cea5f27e.apk,3604,4716,261,462,3343,4254
301b729fea34a56d9c62a5023dd6f1419061ff58ca46a227ce3d2301d9ca8275.apk,3759,4978,272,525,3487,4453
19764378ba948747e67b1982dc193d4bc6ed3e3f926f24be861899a1c1e6cd6e.apk,1484,4001,994,2668,490,1333
2253cd201c356575962edf0bddb50c4913de501f70447a62da026edfe1858899.apk,3473,8753,977,2630,2496,6123
2a561c1a4fa135031ce329bdf0a5b893163b31011e31b7aecac2c8a0a3548f7a.apk,6333,9565,512,1043,5821,8522
3626cca57a09a3b59d90c62a7dd33da6b06f3ecfbe8cbc73b9d987cbfce74c62.apk,4656,6407,279,520,4377,5887
15e47008f6b55689b0735b83c789164ba646f0737a7479eb5fe84fc2599e0668.apk,3949,5173,84,99,3865,5074
44928aad71a2d34d2d55077ac78deba4513698150d860f7e16e476486314fd9b.apk,69,73,69,73,0,0
2bd4871800304e395d8d3084fa7bd2eb8ea40f3a51ccf727f3eb1d4c1d327aad.apk,5079,11270,1898,4452,3181,6818
187b5b43ca629bbeee2cc94b64a86ace78174354833721b8924433ec68d508b5.apk,6343,9593,514,1054,5829,8539
46e0ba3bdc50859b51e3e8d778597cb2c96c544e1d05249ec4ae70208f2ce4ae.apk,3953,9051,703,1728,3250,7323
4fec27426694c4c9119b1d6714d84584697e9cf5def0b806a4de17e2bc4e42f8.apk,1108,2395,698,1609,410,786
04902eb4daae25cbd619589c2844e636f599923a739cd958c2599ef64b508f56.apk,1104,2763,649,1812,455,951
45c3256835eb5a2cbf83bc03755f0b3c60aa69be99fefa2442e36d175a8d969b.apk,6332,9556,497,1011,5835,8545
19e2f46916d1385fa3ac35c6e2e0be3da3ea0cca1f69df7e5e74596b129499bb.apk,4463,10382,857,2249,3606,8133
2353f61886767a06d407471fd36007c6c2131bd64eb7a9f241159793296065c4.apk,6314,9515,510,1027,5804,8488
11b3b23f1cae1715b1210a9a4cd557e1b963d59428867c0e5a69de5d1c48174f.apk,15706,22128,436,649,15270,21479
3c1f4f0056c30f4c094dfaae908d3fbbdbdd48d286ace2e25de243bb32d804e8.apk,6157,15570,1752,4400,4405,11170
007cbb5aa78955813e47d9a7c33c2ddd7356192f1e923b10362109110f985b28.apk,1587,3142,191,283,1396,2859
440185a4d765c2bba3c0c9e1be40ccdfe40017f0d8d15d6a6882abd742837c7d.apk,105,168,42,44,63,124
366e888821433c553757b0fbfe34735f56d2c0f70b8449cdeebde84739d27594.apk,4656,6407,279,520,4377,5887
4f6314c80b71e01f4fc8cf6ee8dc9767888577071ffb17b4029959445950af38.apk,3424,7416,1149,2475,2275,4941
44ddd4a12ba0d2d505d21d05215dea08b02cdc028b2284cd50cae398b29f6aba.apk,3759,4978,272,525,3487,4453
2b828a1eb007a2ede5948ccd140900aabafae8a9b5bd6844e1fe887ce3d14f63.apk,3759,4978,272,525,3487,4453
4a37b1aeecd393e19da922f3e14777f4b02175e393e8ede6084ca22a30d7e996.apk,5079,11270,1898,4452,3181,6818
1903bcac01654480c55edcf480458dff26bc5138440c9d83d1e8cc7620fd34da.apk,3672,4740,185,314,3487,4426
4dd53308e87bbd947ee2ae22a501685ee9295b42ba7e9da330a56c5b4c9fc207.apk,382,629,154,249,228,380
0dd06d4b546449b9f67df523ae1aad87663eb66fffed0cf10c9b67347d19b939.apk,3056,6533,206,329,2850,6204
1976730c45b40423a5eacdcd31cb8fed032c49cebb8a8058b22a196bba012e23.apk,3681,4751,186,312,3495,4439
3a9d6ade1117e0a686e4d99f87776dafc2872eb091517d9550c43791110aa1ab.apk,5532,7215,196,258,5336,6957
42c641ee0e7cca939002bdfe7cd78afad62caa05849a5fc4be3bb43e28e18546.apk,3672,4740,185,314,3487,4426
01859e59a5f7d4afaaf4e912d2a247ab82cb9c4667ad0067a73871a4dc50f76c.apk,15706,22128,436,649,15270,21479
4e67a4914462b47dc72ba2dc7860d86e9b8c0bc5853b8f9c7df5756b2e72a9fd.apk,170,279,129,236,41,43
24bd8ebd0ffeb1948c05134613e1cc7f399376474ab5b1bc2bbfdbc20bf7b079.apk,6372,9683,525,1110,5847,8573
423ff1ed2972f74fe33c3e7ba2e25a44f244f4b786b19cc6d09492de07193db0.apk,301,487,158,304,143,183
3584c0d6cf1ee82a64dfe0f5295e44cd1b970739cbc0a83bf2ab7fce802eebc3.apk,177,279,127,231,50,48
1285b0475ad3e02f700365a375287cae231d557a00675ec8c33f6c62ecfbe343.apk,476,787,266,451,210,336
0597d1e71c36525e017bcf38b02fb387c00019c9da7f03d49a038aadf287d879.apk,9258,12314,333,530,8925,11784
229748b4b8fc414df7979d966bb0bc04894ca3a1224756c0fe2788dbf6032f2a.apk,3759,4978,272,525,3487,4453
02a3ae0d4ee42a2b43eb6d73238705e8ed848e454cfb392bd97ea04d562bf038.apk,6343,9593,514,1054,5829,8539
3798b1be0f190312dff2297c1350bec41c0e38a4f853c3a36d3928aa50c6501a.apk,387,529,125,171,262,358
17cd0fced0de90ad53373aedcb9f299525b17a7d3b86a76169af53186656d647.apk,102,154,42,44,60,110
3b253bbe9379f7c4cbc4fa324b0a594177e0bc0c0e3b793d87e9d69f62a87494.apk,4655,6403,279,518,4376,5885
4d9b38fcf8375640b9e7631e0b54ade9186781ce67804c4293a887541ffc406a.apk,9180,19162,2195,5496,6985,13666
381172ee21553f7ef9814f82747c40be9a45cd1f383fe3a93d56490bda67a2df.apk,9593,16380,321,654,9272,15726
10632e5ab580fceaba03cd9ce0948e07c56d6b1cf54648098253bb02803e5692.apk,6343,9593,514,1054,5829,8539
025e50ea6f99b5bcd7bd54dc234c205ece5fa94b09119c53318cfc00991afcdd.apk,26168,51815,3504,9073,22664,42742
19da397ea99ed084f33182b4d7970adb2b2cd646af1dd31a8c8d255cd89c0ada.apk,8395,14042,338,579,8057,13463
0769cc57b38d2e94e5b5fe4793d8d679df8b351fe35653452595d3152bd2a63d.apk,3759,4978,272,525,3487,4453
166b677ba4853d04fda41aad0b411a8aeea33f398847f650f513c495a5042065.apk,4355,5822,114,176,4241,5646
2da0cdd9bc7c40627efa607185334e7ebebc047cb6bdd858eb4cee0cb96fea29.apk,6332,9556,497,1011,5835,8545
0eecaad7ec0a62f4bf00b905900d671ebe81f87d3a3e7bebe27f5c5a0ecfe100.apk,16800,33285,1033,2225,15767,31060
288a266e69d5709548695cf8f165df6b39382fa37fd5661a9c4091e9c62171bd.apk,387,529,125,171,262,358
2eaafd0ae8273916fd6a54d111426298286f733481a44a70d24908d904b0fae0.apk,17292,27514,1125,2194,16167,25320
4eff78770516989dd48cbba5dc583db26e51947b7a5e1b4c9d6988d15c8f5688.apk,387,529,125,171,262,358
38f53105f937def8bcae29a7455d226c5265bc4c2808143047d12a61772e2528.apk,4836,11857,1824,5631,3012,6226
4551134ab9d8466e5c9d9a24eeeb905ebd91ee89d3f63a0670be04fcf88dddf5.apk,3759,4978,272,525,3487,4453
36e15c8b6211b22d4176424339ab39a52e65d2b1c9dea3b24c3639fb022a85ec.apk,11220,22801,2053,5605,9167,17196
4f16ae496f53ffd1aaf48e060bc0a9c3ac67124997670784038cc18103a33969.apk,6314,9515,510,1027,5804,8488
144e98375727ac330d4e2a230cc09fc69882346b9bff40cdf0bb41146016419a.apk,15527,24768,856,1983,14671,22785
16b9cab25ab6e8b65797125a86688f0dd4e36197f7d7598b78d4c9b579987d40.apk,2158,3906,276,463,1882,3443
4e42dbc52739cfb69c32ba7dffe3c31977cb363d0e5c81baea47a5833238f96e.apk,6343,9593,514,1054,5829,8539
124860e81b32724dc6c050dfa9d736e779e8ff4bf404cef2a8423b57c4a695f5.apk,661,1307,349,838,312,469
17f47c1532080c939c8af569dac39d7b77a3001bee127a75a436860a65bdf995.apk,5683,7644,244,355,5439,7289
1461cde3d103298e882819691e80675a8c2532d8659cdd84e8b543aab112ffa0.apk,387,529,125,171,262,358
0a3aa1277f35f99771a84f993cd2bd4862c1a829bd652a8661eb31c55050a167.apk,4647,6386,248,472,4399,5914
21fb423de937e54ea4727e9674ed3052d27367c222cf80f29608ebf6b6f79605.apk,397,685,176,237,221,448
47025363c9f7038b25db7d225afb1d0675e753d9d1afb2df3f1693dcd4c87cfc.apk,4029,5408,85,107,3944,5301
1923e322398edec987c256ece930aa8f6be58363837ad270736f50f4dc19af37.apk,6332,9556,497,1011,5835,8545
4f6bfcf77bae3ecc8e16901ecb0f7aef41be52a273d85fa009a95c8e4a0eadc5.apk,66416,148855,14730,43561,51686,105294
4de98814f247dfb95217aa944953fe52106e108238f8fdeba4da05da49f801d9.apk,1171,2174,131,255,1040,1919
4c0c69d3e99c950d22fb48fe82ba6572f6fb686d55c6ffa1cfe9fc3f9554430c.apk,15706,22128,436,649,15270,21479
28cacabaab634c84856faf811d466ae742bd668c7e194b60f491404cd83dc8e4.apk,6353,8210,111,149,6242,8061
010dd1a69a37b88083c93eabe6f539f1c1aabfc6f02c3a132dfd38a0f9cc0b4d.apk,8720,11529,325,519,8395,11010
28c0c1fabed43e2a1aa17a9b825b338a81ce36983715f1d9f57ad3f0c9ece7df.apk,2155,3916,153,248,2002,3668
0238bf1c85a9bc2fb7ce389e65288a4511d0c18fe2366a0180aefa1f17c32e82.apk,1108,2395,698,1609,410,786
3c7dc10680ae5c49be832a27ec163b00140f6deab4913885f74b8d7ebf23ac20.apk,6314,9515,510,1027,5804,8488
3ff088dbc3fc02c8edb4fa7c2590865533d953c5d67c4aa87b6a109fa6e8baf4.apk,3260,7194,786,1882,2474,5312
1f40c95ea6dd9edbfa5d21b38327cec58d3c11767d72b19b9c4d944a2cc16475.apk,2155,3916,153,248,2002,3668
1e41a023e71b167ba292a2f747fb032629a4db3ada854f3128e4326deae3d8c3.apk,3759,4978,272,525,3487,4453
30e5d42c76694366a94e5b4f0f6ec0e51dc2c8f0adaddff4656cb12520e05b81.apk,19459,29918,474,669,18985,29249
06bdbcd8302ebe9cc49d04cbdc8ec315413230ad96fa604643b8933f0cc63370.apk,15706,22128,436,649,15270,21479
4214ef872d601706bd63eb3fdd3caf8330b2d8a62e4eca8b84b3784d439fb901.apk,3759,4978,272,525,3487,4453
1af047f87f3dfcc6636dae0e451407927a8f0c84a5c999452cf36384066e3b86.apk,15706,22128,436,649,15270,21479
31b9302faa48e2ad8cbf4138bda371b4bae12fd879dc057181daf792ee24977c.apk,373,604,188,326,185,278
371ec1fe7b20a7b7b9cd2de8dcb33e16fcf102003903a0ca031ce6a32e3f2a3d.apk,9256,12313,330,527,8926,11786
182b9e93ffefc2c4de1b14fff9ac1310ffcaf2c578bb3acd17328d1b88dacbfb.apk,243,316,155,216,88,100
1cc84e23c7ced5b1f5bf532c3175e73f6528d70fc773f652228e742959489945.apk,16088,23117,432,699,15656,22418
2b688b973b89e907a563d9532a77dc846ac6d98822f127a6970882d195f39ed8.apk,3759,4978,272,525,3487,4453
3452eaaab891edc3c2c3bedf344a27afc80ce62dadf80a9e2c2dc47c9bdabfb2.apk,378,706,229,441,149,265
2edca04930e799759d9fb4f3fb0683818aeed7152e9eb6320f44dc1fc9555fa7.apk,12264,29769,4565,13996,7699,15773
23c4565ae13105f7792b60b17ce10d941995f32edb3fa4a18b26f2a59d23a77f.apk,3683,4741,185,311,3498,4430
05b33442670e460c893710b7c0dda46bde826d8067bbaba36d1ee0d5907207ac.apk,5286,12271,2296,6311,2990,5960
0201bc29b3b772097a9bdd3de25778920aec9738ccd72bb4e1bacaaddea0b9b9.apk,3229,3871,161,243,3068,3628
19f15dfe99a7e8276780d26c74ca0b3cc28289678c8f44743849479899a721ca.apk,3260,7194,786,1882,2474,5312
44356cc0f9c4b4d77088199dfa2dbb737dbb8fbd02d7263c4ac2a6345ab9363c.apk,453,943,172,267,281,676
0c98cca2cf961dcdf277ce6ceef9053149ae89e45d770ee6f381b88cc634c352.apk,3932,5146,216,402,3716,4744
19d5475e7718ee1224e291827b45c1754189920501dfbd8a864edfd1773d1ae2.apk,5662,7550,270,395,5392,7155
1dc33d84594b6906067cd1481ffc1900680e5ee8d5e4e358def411d561cc7f59.apk,1587,3141,191,283,1396,2858
2fb5eeec72d20ffdaa57a072000900d48f558dd1702ce39809981a50a5697671.apk,6332,9556,497,1011,5835,8545
0a5d2765414520d695567cdd4fe4f8db8e577d88c76e0daa362d7dcbc2bf6c1d.apk,4524,6943,198,263,4326,6680
4c0b3b37beabe7cb9b94dec237cf3b0db3a8e9d65ebd017811d3f398ea58ecb1.apk,69,73,69,73,0,0
4a51f3f70726e5f7238ee3c2a9a016ad1b4309d9524d163c912830562dae194e.apk,16088,23117,432,699,15656,22418
4ca05e41a846fc292735517da097fdb29fa62463826347c22cae1bedf4564175.apk,2155,3916,153,248,2002,3668
0c3e9b93fb8302b81868538d8ef939ad8ad06001181e9363216d24fa0a571aa9.apk,6314,9515,510,1027,5804,8488
0b3ee7799718ee9871d468ddd4879e77cdbf8c589a163f7f4c527fef383507bb.apk,2321,4273,284,479,2037,3794
1afdb875aacef5bbe9892cf230a4d3373dbd25e67a96760c160273e49b9581f4.apk,2684,6702,610,1465,2074,5237
0d3bdfdcda88636b1a16d92f5479496ffe94f5a83fdf508b009e1b8c6ed7f3d0.apk,3832,7168,807,1297,3025,5871
0b2f93cfe6a1628b9ae972770cf935d2391c953c355cc11ad81df793cc3fda12.apk,6296,9189,260,353,6036,8836
44652f6d1d5ec7fa6c54154d344ac129052721dae417e26ed71607847bb39c8b.apk,4466,10387,858,2250,3608,8137
461d86b556da73c481714c33dd4e3362a3cba28683f2f078fb6ce91917354c0f.apk,139,380,139,380,0,0
1755d04b7408c6461106bfc87003c99d325135d03ae7ca30305b888c9ee63f62.apk,4546,10556,887,2322,3659,8234
3295d76c0fa217f7e532800c8eb66b93ff6619f08f1d0ec237c80204675ae87f.apk,15886,28957,836,1464,15050,27493
28c99665bd6b23890f951be0fb118f18d0e37af85c930004bbfe84062d95fee5.apk,3681,4751,186,312,3495,4439
4dbee8c7f877ce7adb545283ba08072dd7b22aa218a783bac72526f398579ae6.apk,6343,9593,514,1054,5829,8539
2ddd86998d947c964e2cc8c118e95134fc904615a8786fc033e3c06800d1f6c3.apk,4656,6407,279,520,4377,5887
48c2a6fcc57615f38d61e9f3d5b0187c96b740e08d0cb7c2ba7365d2e88300d1.apk,1595,3229,187,277,1408,2952
002ca15a26a80f025a45041df9bee5120653393c5ca41bdaca5f79ddda6d2731.apk,15898,29002,836,1464,15062,27538
00f76d4df8c008703ec48228311172e60eb17a2f8ed79cbede350d022a8fd20e.apk,6127,8319,236,334,5891,7985
4156cc96999edd2daa4324cb3e09d8e5f6e7ecc67620b5557707a90da9f44ecf.apk,4099,9346,762,1838,3337,7508
2f90745f522eb9c2167d13b538c2c485cf09e21502917691ae3166d221b347f4.apk,6008,17459,2039,6405,3969,11054
1d0742b5ee24972cfa703a9f33b0f536fe1f60b28205c15bc373554baa069525.apk,3759,4978,272,525,3487,4453
0ce0e7242b373117c7be53683142bb211e97a24f6ecec402e49ac64c4cca2b7a.apk,316,497,218,356,98,141
45c5496f552f59776398cfff0ef065bdae7cfe08ddde9180f888061115ab3e68.apk,4001,5342,84,99,3917,5243
1e930574a05ef8fa062e814420e329d38ce827956306abf8a6c925c01c40f74b.apk,16088,23117,432,699,15656,22418
41d863103e123819e59b93f0b508a8e3116b7b19ada62185ebf9f9f5ce62f299.apk,661,1307,349,838,312,469
11687201fe02db73e2ac002acfd61cfa5657623fbaadd216cda7d2b7cd4f2713.apk,9719,14317,453,744,9266,13573
2b2c3a372cd83ee8429bb0b156c6903d4fb95a6de1c6b482f73ef773c62895ce.apk,8395,14042,338,579,8057,13463
4a95a6c3581469279a2298b52e15f35962ffc8f59bb1f18c436aeeede6d49016.apk,3759,4978,272,525,3487,4453
4ac5803a7da2fe76491406bd736ebaaf84ceb93216fe0d726f2639f09f76491b.apk,170,279,129,236,41,43
3cd0fd31cc26c15cae84859d9472d2e0a29fe7370d8cf949cc9a91a6a1ce6e79.apk,6343,9593,514,1054,5829,8539
4678cf94fa7c1416330c339d4e00e92a951446d85d624923e15a64c0fef682c5.apk,3655,4768,317,548,3338,4220
0afbdb01541a56abf58b6d20266a5a72f6a20144019bf17892475b7b6b953741.apk,6314,9515,510,1027,5804,8488
44d82d767448eea7b7aba20c55c396ee360f5614ce953db4be9d6699bc52ef45.apk,8887,18930,1030,2177,7857,16753
171632e3c11cb47b9758107eeca54b2c4b2c565c10f5417f5b55017359cdf622.apk,8395,14042,338,579,8057,13463
4eedd808a6501b56d7fb1b4d4e9429c99503408b10187464a77058c4f10e04a2.apk,3956,9043,705,1729,3251,7314
353819bd79edc69bf0e1276c9078bbf0bc4151ed634c295fecb264f2fd3e7e01.apk,3704,4872,313,518,3391,4354
3d3480beefc3e626e091605ff85b583de82e0df4baeedd8e28e7e8dd228b1187.apk,3759,4978,272,525,3487,4453
14b05b1a1866edd8c9f503bc1baf1af8401d98d3c88c91261d0d7c2eda0e8a0b.apk,15706,22128,436,649,15270,21479
15ec0e46df7a4ae07b5fd0c5bbdedae6ab84c23dd2fecd1b9822d30751466e9e.apk,476,787,266,451,210,336
00a7e3502f9f149fd068f8ffe1f3bb2004385cbcf7957c40db5728444ab96b12.apk,9257,12313,330,527,8927,11786
340646f1963510ab3a62e03f91cdf55f020bf0e743916a04d02b7d0df8ff7cad.apk,1586,3140,189,281,1397,2859
35628a2d7d808c5008e5af30b48a0c68a78fb0fd8f25e646fcc3dae944a61951.apk,6332,9556,497,1011,5835,8545
027eb8cdda6757404258914edeb5c4abd3e5e1dbf3eb63bd3774bf7b1d6179a0.apk,16088,23117,432,699,15656,22418
3c066b4f85208ec34d1b71479913b27209e169186992c636ce18fd410c6b5d05.apk,4012,5354,84,99,3928,5255
144debead52cc5deabedf91cf6379b20189b87938b0e4b1cb28e49e7c4ed9c16.apk,24931,52833,2924,7868,22007,44965
3053a8601688e37b33678b5f675bf4e6fcef8949dfbdada0d3ff54cdfd788a57.apk,5434,11325,317,550,5117,10775
1c6e5aa4d9024126842c1d162aa4ce5ffec79860b4ebb04c658149bac40139d9.apk,16088,23117,432,699,15656,22418
42fc3b7ed298f1ddd486e90e8f25a79e5b5a49039e81748cedaf2694e292458e.apk,3671,4737,186,312,3485,4425
38e399be27f5cc4f22998774d88b61b1f6795f73b27faf0f3feace886739fef7.apk,77,80,77,80,0,0
11974da04bc990edcf71d1c379a558220cc0721c9e7300498a1825ec4322e0ff.apk,1637,3614,349,781,1288,2833
22b88e1e8168daf2c42a664296ce2b79729bfef04682183dba30f8f6260987fa.apk,1608,3182,206,304,1402,2878
24b26609c23c91d7a6325ba2fd2d445ac592aedea206ddc10e3589d2813a2bb0.apk,6332,9556,497,1011,5835,8545
00e756152938b434d2d41dbefdbccbcf615b639f8bdd3b1e724813649fc5b97a.apk,3683,4741,185,311,3498,4430
0076a7acfa0d6fbcdf0dac7eee15d4ab3659972dfe554092dfaba1f246f7d6f0.apk,113,223,47,72,66,151
201082357a6e290429c50651e9ebea5e545ec6041c43f1aafe4debfd92437b7a.apk,104,167,40,42,64,125
2e378f47cc92d338a60984de2023f4c589ee10bfa53b7fed18cb0fc72c4fee92.apk,15706,22128,436,649,15270,21479
0f80f38882361badfcf711117308136b790a52b2846bcc572c8107a21b7c6622.apk,83,105,83,105,0,0
11aa86e416953bac83c9fbe82024cb1822279668d1e9d4302a4eceb97893b661.apk,9268,12322,337,536,8931,11786
209d95524c5f7f4e67239080358e01f8b3d21883ad2f23b32ba1ba1ddde9ee04.apk,9268,12322,337,536,8931,11786
3b2003172086b6a0328f7cb6bacb33b43d011ea5ef0b2433fcb404cdb5f702fb.apk,15706,22128,436,649,15270,21479
0127431f16c0f28fd9f3c104b20866ae733dcff4beefd67b6e1bb96c6dd932eb.apk,3681,4751,186,312,3495,4439
341acbb5f902a6e555ea00d4cf68230694469fae6377c37c2c6a327764b16a29.apk,6343,9593,514,1054,5829,8539
File name,Original_node,Original_edge,Pruning_node,Pruning_edge,Reduction_node,Reduction_edge
929d57342c0e97eb225a95e18c6f3045862ae54948528d22b93954876b92dd3a.apk,15657,21978,406,641,15251,21337
591e410b6ff7639dfcef0a750c11be5e9fb1ffeed7f2105a92e3d1103739f075.apk,1595,3229,187,277,1408,2952
681469179d63440b0d40b6158c49a3efcb4d729bb333af70c9575743812c7646.apk,7993,15761,1322,2938,6671,12823
8f7506b04b18478eaab1ceb7d71d29c53bc5971907f6b202f8ad1b9b39816b41.apk,183,233,59,64,124,169
778e885e21d1271acb4ec32c7a076671b4ad387f52a8fe05cdbe5af349636ad5.apk,479,800,172,270,307,530
9757ce7503d3aff7be8cc541bbe336bd9c5ff779c3973dcc8d2c41d6afd35f91.apk,170,279,129,236,41,43
6ad96e2b5a40d07634cfdaf4b60b78c296d5ada97a98f198b4cb0ccb9c4dd82f.apk,15706,22128,436,649,15270,21479
527763fb300a7fcfb35486e69548c6ae879cd6903385f62d61d3d61b5e8c6227.apk,16088,23117,432,699,15656,22418
8786dcb1c99025de9c315fd2d907930c5799343154ac4ba14c4756d446a2397e.apk,15706,22128,436,649,15270,21479
7e55d553392c637617744606a260cf56155903605054e789f190793e80a72f24.apk,61,60,61,60,0,0
516d8e63534381758f101938fd7c69f7b20c500b207710345bbef498abfa715e.apk,6343,9593,514,1054,5829,8539
6679ea6bd9db89dd2305cebef29533a146d75634212db82bd17e9fb8dc2d2b71.apk,387,529,125,171,262,358
721394e2d393623b6de717613f2a92e0a623a6b148acf66d1c9d29bb57e031f9.apk,3759,4978,272,525,3487,4453
73c1605f7c8f971a54351d0dee8f1abe1b549a10417f36a3ebf09968aab50d82.apk,69,73,69,73,0,0
558ed40b2e4e7d81a71e1e77f234cdea3bfd2fb38df333979cff6b011254998e.apk,3819,4998,272,525,3547,4473
58d84be655daad3cd4e7510eb344fb2e45eea6ba205c1d2354d0a84cf2cbad00.apk,4201,10775,1608,4236,2593,6539
81f09639453f26873881148b22e1d59b0daa2a77eaa7ecfb591396438faefeaf.apk,4017,11168,1793,5363,2224,5805
75b2d9c3abc0816f5f16569273f039c989d2c1b4d709588c00fbf71dc4ce0b8f.apk,4635,6349,235,432,4400,5917
676528e237aec3576142352fbd373400744f6d67a3e1759ef53d55bd8663b8e8.apk,4581,10153,4581,10153,0,0
6ea8db1998a854db3434e56ef69e2d328280a1fa387a954b5c0949d5c897e6cf.apk,66419,148873,14736,43581,51683,105292
7eb929794c20d23c91eb2c949037a614b216a49b50638a44e50f05c502add551.apk,3681,4751,186,312,3495,4439
5f8cfbd408aa061870619a5a3d44fcf11f80be351a89f289335901c897a97ed5.apk,48026,83979,2765,5766,45261,78213
70868581e63b609f54aef27156538ac6fb383de937db95b6157f244a93068803.apk,9268,12322,337,536,8931,11786
7e9bf5bfbd023d75f482bd2cdb81e8250c4ee3ec0ce612344e1088d17215c5d5.apk,2155,3916,153,248,2002,3668
829973dc1b79dcd84fddaaddfb1efcc8d0fc211fa1a6b5a813d5af2548d47bf1.apk,113,223,47,72,66,151
a0a5bfe308516695d4a18db7619cc66c6e9266f1e79f980faf2560e3b7edf693.apk,6343,9593,514,1054,5829,8539
8fde04d339b1b2a3cd53d9184cb5743a2fa8135a022234d3008db4d4920e01c1.apk,49325,117343,12072,37450,37253,79893
7d6b905a772126f6ade4c3bacc31311581cfac72ae2226b244b9828af4867c72.apk,3759,4978,272,525,3487,4453
5aa5c2b06ad36171393ebfabf00797893d1d8bd5cfe0dd9d636731d1b6f0d807.apk,6332,9556,497,1011,5835,8545
76e7c52886d29050e472924afe3318384a91bed34a1cacd04b904edbd0344a60.apk,461,767,183,273,278,494
9ad30c93876433293e11ac77668d899043de47620c88496792e482b4ed7ed85d.apk,3759,4978,272,525,3487,4453
a4c060c1eab738d65ace939655b10b3c76376ef3a0606f0d6e8b597c6f6f41d8.apk,6343,9593,514,1054,5829,8539
95ad88ad7a3d6f53269fb69d40808c041cce680459c26ac379b40591cab1f8ac.apk,387,529,125,171,262,358
a4774b33e011a70283fb0f8d63af95f4914db8153e3fdc358fb2957f8ac9524c.apk,4656,6407,279,520,4377,5887
92886e7edab71c71515962f57be1c0dd810b107dc1a82dc8dd918bdb68c7276b.apk,3759,4978,272,525,3487,4453
908e9c0743c8c5f308bfbe0ecf0d90bbc4c12db347fac7d3e9f9f8a419deaf87.apk,450,934,171,266,279,668
511a8c76e50c05a2cd6958a30612fd7d4f281b8c679ecbfb2b675e2a5078e5f5.apk,9268,12322,337,536,8931,11786
5d54a45165d92b7a476153e327908bd23beaea56b528f0ca93234ebc6654ef1e.apk,3949,5173,84,99,3865,5074
75c64d4000ef3b6b27625335f1e912263ebd36f7dcc72366e7b541f9bb6504ab.apk,1566,2760,34,33,1532,2727
6a70b995f5135364289717c454721d4a376e320634e15d7e625c4e94fa42e5b1.apk,69,73,69,73,0,0
a1f814273620dc01ec1a15362052a83c5cd3acac4566ffa1828deddcdc43a47b.apk,3759,4978,272,525,3487,4453
7b05428e10d3a08e3f55188c2bae15aebcda663f6f6c47284c38a3c47b32661c.apk,6343,9593,514,1054,5829,8539
785b56991cc53895e4a1c97882cd6d4de14102a3e873d4c7315d8b563ef57853.apk,1108,2395,698,1609,410,786
93b64019ee48177889d908c393703a2a2fe05ca33793c14b175467ce619b1b94.apk,9258,12314,333,530,8925,11784
72214d67e31fa1109a04113d692229e8e870139660c403739932a017803b8850.apk,3759,4978,272,525,3487,4453
993a8fa812550d6ff748d8f7bffd6323599be1944c09d5cc51154ee4fddd4b19.apk,5499,11466,282,448,5217,11018
8a8792db035dc3583a6cdbadb4b1074227bff69e6f4b44fa7a091c6d097cf714.apk,12832,22707,923,1761,11909,20946
