File name,Original_node,Original_edge,Pruning_node,Pruning_edge,Reduction_node,Reduction_edge
3a767e32d2c82d273a952cf290ce5464.apk,6796,16941,3423,10150,3373,6791
3eeaa3dedb4983bfd3d8d0e816863d6b.apk,8214,21709,3735,12442,4479,9267
3ff14dcf22a0dba69c06a2da8c15306a.apk,2386,6340,1079,2833,1307,3507
2d744da850fa3e1e1e44dd7d7766b679.apk,1414,2874,873,1964,541,910
3d9f4f50dc2ecbfb064348a102c1ab35.apk,24611,56862,6490,21997,18121,34865
3acd87fabda8c995fc30f5d5a7e652f8.apk,60,73,60,73,0,0
2da74357397f78e11e610b61d16a5956.apk,9482,26249,4446,15408,5036,10841
2d334be151e508790c1804a6463a485e.apk,60,73,60,73,0,0
3b1fdda7209a6a9c6e3113ba057cc8fb.apk,60,73,60,73,0,0
35560f1fa92ee636ebbecbb84ffd15f9.apk,258,404,202,348,56,56
2b88b48a9715252ec7bba6bfcd320b41.apk,60,73,60,73,0,0
3f5185ca5fc134fbb490e92c9c87976b.apk,60,73,60,73,0,0
2f3f23571ecc5c8c89aadc5f1aef7902.apk,5310,11500,1628,3689,3682,7811
37c308502282efb4c48c1a52176f55a7.apk,60,73,60,73,0,0
316191985cb7fe678b1aa1d96f59386f.apk,3770,9151,1658,4347,2112,4804
2c45784c75c61df9d1919cea6c5e22e8.apk,18978,34838,3324,9986,15654,24852
3a597de1dbf17b820df67fa3be2d3d34.apk,60,73,60,73,0,0
36fde8d2280a9f28b32c27f46fc4b5a2.apk,12271,30595,4579,14715,7692,15880
2da723ad2be032f62fffe004e191f3ac.apk,31082,69817,5508,17014,25574,52803
3c3a00f77e40736c92a335a454a91c7a.apk,60,73,60,73,0,0
3eb8f1104c89f01c2fc5b30be926c348.apk,60,73,60,73,0,0
3bd80bb1a3f6162c5c0346075ec9f4f4.apk,62716,134389,7357,20985,55359,113404
3a3b14de8389da1be1488237b34ca2de.apk,60,73,60,73,0,0
2c346faf61cc33f15954664fa9699a4b.apk,60,73,60,73,0,0
35d72332fc38b598caaf0a70a3f45e11.apk,42731,91756,4539,11066,38192,80690
3e8aaa042172ad72f5a688ef49f46c40.apk,60,73,60,73,0,0
3e21c94991a8f756734a19b3032dc99b.apk,13456,34058,5289,16926,8167,17132
390de19427cc0a8280f1a06ddbab6459.apk,60,73,60,73,0,0
3e3e4f6916e3fb57b36383a0fbe33de8.apk,60,73,60,73,0,0
3ab4d2c86e2513a2f4d9826c0565fd9d.apk,60,73,60,73,0,0
2c572212f0e32f116ba48f4f49cff97b.apk,60,73,60,73,0,0
2dabce349c5056da9033773b9afb9d16.apk,60,73,60,73,0,0
3c2c7e658529df9bf10380c53cd0a3d0.apk,60,73,60,73,0,0
3acbe6fd1823cec77547fa83e822b7f7.apk,5076,8163,123,200,4953,7963
2c10d2daf661a4765207c44175d03d60.apk,60,73,60,73,0,0
38901bd3406d33335142d530f389f3bc.apk,13,8,13,8,0,0
2fb669a60e93350a52bc61938d9a37a0.apk,60,73,60,73,0,0
3b0ace0d0b76cded2ef6a64a2678bdbd.apk,60,73,60,73,0,0
2d9e2445bda225cde83bc8430290a545.apk,60,73,60,73,0,0
2f975da0637d4a28fea7ce71cf95f635.apk,138,180,138,180,0,0
349d7c7a0c0466cc8d3d6e10f9096d54.apk,13,8,13,8,0,0
3a929ceec5c6b8492d31ac0ba0270fef.apk,60,73,60,73,0,0
2bfb4b96fb00e4bd3ae5a74d523439c1.apk,33194,73914,4900,14094,28294,59820
37e8475e0c80ceef0e41137e30982c43.apk,14938,32757,2736,7636,12202,25121
3af4b5e2f00946c89668a321bd72c97d.apk,60,73,60,73,0,0
2bafde7bf452cf9f6ac9f7d85997633c.apk,40456,82895,5849,14129,34607,68766
3e0e15d5719ba543970ce84abc29ac8e.apk,60,73,60,73,0,0
2cfc42b4e854072b90d8d61583f5001a.apk,60,73,60,73,0,0
2ca6553232d8916ed3a380cb284aefb9.apk,60,73,60,73,0,0
3d8096221614bab46ec70b5d11167f78.apk,60,73,60,73,0,0
38cd7f67748428da27a84a059ce2c19f.apk,60,73,60,73,0,0
38b50d4bb349e77efccf4f765e3f8cf2.apk,12,7,12,7,0,0
37d34d05b68ffe757b85bc60e6978fa6.apk,60,73,60,73,0,0
2dcde7f9e1863450e0afe403050d1ec7.apk,3945,8655,1564,4145,2381,4510
403c9b8e5b9a8f72c053ef9fea7bcadc.apk,11722,27811,3229,9270,8493,18541
3c26c47bc5f0a3cca1d3ccb1ed907c67.apk,60,73,60,73,0,0
3da1b99858404acbaa9f6cbd10f55e3d.apk,60,73,60,73,0,0
385b48ac6b241c1d7b6cdbf74fd6acc2.apk,24430,49719,3822,11014,20608,38705
3a65ff55713765e4c2790a25e39fb211.apk,60,73,60,73,0,0
3e416963074a6d6c896c8ef9c7b6f121.apk,35281,67797,5680,12684,29601,55113
39a26c6ecd94114ac6552bc6329f87cb.apk,8214,21709,3735,12442,4479,9267
410bf064907968174e787df616270ed9.apk,3376,6805,1030,2043,2346,4762
38971ce430250af7c94e3dd83643cf9a.apk,74,42,74,42,0,0
3f7eeb23880aff7a9023b200278a97ec.apk,147,99,147,99,0,0
304d26cf789e286a9fd04ffeda20d1ab.apk,60,73,60,73,0,0
2cd4d3b771c8c46e64552540b10ef584.apk,60,73,60,73,0,0
39603a23cfabf809b20d71d0115e93a0.apk,14444,20115,257,389,14187,19726
303f94e8f2a8485f98b9108fa8a25020.apk,275,341,82,95,193,246
3d09e90b29879df044df341b8223fae3.apk,5935,11968,473,887,5462,11081
2ddebbe56d60d0c3cdb282f0652aa28a.apk,23052,39451,1635,3154,21417,36297
3d0bc9d157f6a997e9deeb9960847e34.apk,3317,6257,86,115,3231,6142
37fa3e80f9e68ccd99ff06fd3d32d176.apk,5989,10214,871,1737,5118,8477
366d0ce19ffa366540cc1d35beeed3f4.apk,3790,8456,1426,3305,2364,5151
3ef8e0a0f40e721166d0ca6dc29d5a84.apk,76,107,76,107,0,0
2fda4ae816b08e05e8cbe85c757adb3d.apk,60,73,60,73,0,0
3d222bdac18a555134b0f30cde9998ea.apk,60,73,60,73,0,0
2b6c6e0cb59d2cbdbc8d1f9b59384507.apk,60,73,60,73,0,0
37b725ed09a027a26119fd486e2e1065.apk,30740,60343,2730,7515,28010,52828
364535ecc05c55114adf46be19761384.apk,1351,2462,1351,2462,0,0
3e3eaae761f34bfc9806cdec55f9a48d.apk,23274,53583,5743,19973,17531,33610
3e3e58cc0ef1d8dbbea2ee10a1acfeac.apk,60,73,60,73,0,0
354f69ca122247ef82abcfb77435d100.apk,40,34,40,34,0,0
2da7d7a91fb0fd893c131b7a4287fdce.apk,60,73,60,73,0,0
3a43e9dec38b7f42045c719c1709e404.apk,60,73,60,73,0,0
3ad495c0f1ef3e7f7f6f351309406dc2.apk,60,73,60,73,0,0
2ecc76212ecd31580d9777858586861c.apk,5601,9615,146,216,5455,9399
3dcef04030de80bf93b317ac645b1806.apk,60,73,60,73,0,0
39a9db8461439eed3d315b19e3d907b9.apk,19385,50827,7946,26310,11439,24517
3d4df051fdda9b0492e1868c3ca926de.apk,24611,56862,6490,21997,18121,34865
3181f6e14acf5d3cd4b3f555131a1995.apk,6284,8400,314,413,5970,7987
34f84c0999fb98c30884201897c29eba.apk,8214,21709,3735,12442,4479,9267
34de3bf86a91e74c86980cb2349a5113.apk,60,73,60,73,0,0
3c383a8d9fa2315478ae830b5be0a329.apk,24430,49719,3822,11014,20608,38705
2c3cfd337953493371a8ff1e61f4120e.apk,14444,20115,257,389,14187,19726
2f82c0a684cbf33e270eec29c44aceef.apk,60,73,60,73,0,0
3165c04631dd21052d87e7470b2ec5ee.apk,9062,18513,731,1460,8331,17053
2ddb30b858a47f08f6853e1357e25701.apk,60,73,60,73,0,0
3da24c0a1105b9a034d02fef7417d93b.apk,7536,18662,1785,4665,5751,13997
37fc448cf20c713ad70d943a9fd56324.apk,3939,8650,1564,4145,2375,4505
2c31754506b45724a3129f62a0c4103d.apk,8875,23715,4065,13655,4810,10060
3dc793226e495abab31f73db7c54af6b.apk,13813,22375,288,413,13525,21962
2f431ed19428df605dea58bb3f096352.apk,60,73,60,73,0,0
2ba0d25b9d34c7884e471e33f45c7ef7.apk,7218,13636,1107,2225,6111,11411
317514e4fcdec9a9eac09aa9ccbbbce6.apk,988,379,95,121,893,258
3cc42c9775a7c3f18e1ee5fcc9adf7e1.apk,60,73,60,73,0,0
2bd0a03c28583d01e03cd7076bfa2ed1.apk,60,73,60,73,0,0
2bea5b20b56fd14364fda3931d80d57a.apk,80,48,80,48,0,0
407a7913f31edaddb0e76a49ebae3f24.apk,23027,40993,2541,7425,20486,33568
3dafb6ce2750c7bdbff99860ea5e906c.apk,14444,20115,257,389,14187,19726
2d158bcb9958cb0c408e8b5227ed52e7.apk,19385,50827,7946,26310,11439,24517
3dab156ad4fc5d673ea5efdb0ecd3062.apk,3701,5977,83,144,3618,5833
368f98dc123665651ba5f24209c66330.apk,8453,23075,3842,13170,4611,9905
3660a50acbc670c230e87c3272af37f6.apk,60,73,60,73,0,0
2fc0989ad76c22f9dd1ac76c46447d18.apk,12,7,12,7,0,0
2bb02aff39e1079641e63e5c95bbe8e3.apk,21755,41071,2935,7998,18820,33073
2d700d40ff2c83e9a46064c7f4dea3a7.apk,40,34,40,34,0,0
3889d90dc98c0ec4c96a61849a2625d0.apk,3939,8650,1564,4145,2375,4505
2bab57c268878f7b10b9b7d3643c858c.apk,7436,20213,3543,11763,3893,8450
3f34c7a90e6ae0f1b700edf77530a887.apk,2316,6053,1488,4140,828,1913
2c976132273b0d9efdaa34ee206c1277.apk,60,73,60,73,0,0
356308a02fe96a66ae059aee02ba051c.apk,60,73,60,73,0,0
3a2c5acc66beeb67c0204a897846a469.apk,13475,32916,5162,16371,8313,16545
3ef1d7e70742ee3deb45f32e23921926.apk,60,73,60,73,0,0
39ba05c1ad28355b6b40d8890b493406.apk,12016,22617,2185,4454,9831,18163
2de61ec38ef247cc053bacd17b17a867.apk,16528,30956,360,530,16168,30426
3cbd1168edea01bab26a156172eb1f39.apk,60,73,60,73,0,0
2fc10464cabcd4ab2d5661187c7c7763.apk,45052,89259,5831,15874,39221,73385
311b1e0f44d5c75d6057584c70e387ca.apk,36091,65965,3779,8626,32312,57339
3c52cb21837db03b1a29b492da867a11.apk,60,73,60,73,0,0
39abe3e08017f787a29e1147791a9533.apk,27521,48864,977,1597,26544,47267
2c248d771ce5429851d928fb160a4cd3.apk,60,73,60,73,0,0
2e6c8f17e0a2c5e3663fa3033bac4978.apk,57,97,57,97,0,0
3dc4fee4140e9799b2ddfc5b6375cc9c.apk,60,73,60,73,0,0
3de93919ae26a83d6cd83d6dfbe4daf8.apk,60,73,60,73,0,0
3d2898cc87cfebf712b4fc4fcd1e1b77.apk,887,1333,230,317,657,1016
3b6988f8945cc3180df2fad2cd0e48ad.apk,8875,23715,4065,13655,4810,10060
2dabf436e8895062cd0038847ba9fcee.apk,40,34,40,34,0,0
2c22634c41a8f14a8618c9f03a151671.apk,17059,46689,8162,27161,8897,19528
3571b2dee7dca152d4ad0c7c01b12578.apk,21755,41071,2935,7998,18820,33073
2fdabe30bb7d4433e02b82eb82fddf03.apk,3422,5553,261,386,3161,5167
38a7480765dd001551b73a1bd512fb72.apk,3527,6465,80,110,3447,6355
3b7a301e654dbec8e5db04168fad86a9.apk,24430,49719,3822,11014,20608,38705
3aaf655791835e3fd834c83d685db3e4.apk,60,73,60,73,0,0
2f0be18b73f24f9a1e77e469530a8104.apk,3303,6262,90,123,3213,6139
4024a7d58893256f140a776b45c55eeb.apk,57491,125629,13711,37628,43780,88001
3b91b793d4caee36366216d8ab299534.apk,24430,49719,3822,11014,20608,38705
3f6287f594a15d1133c60dcdec40f318.apk,60,73,60,73,0,0
3d0db87ad584d131ab7c93490f28d0e0.apk,60,73,60,73,0,0
2cc6070eabf7daea2d8237ff5fe3008b.apk,60,73,60,73,0,0
31eca4239537a14d48d05ef2bf5cc5af.apk,28110,57011,3217,9343,24893,47668
3d69c93e6ae51bed9e1d1a83c72fcad0.apk,3199,6155,82,107,3117,6048
2e877ef5554af082c96a9f55178afe22.apk,60,80,60,80,0,0
3e9a6221e65a1be9eb144f8ed09111bc.apk,60,73,60,73,0,0
3b0f8f9c6163f2eaee8d717e7c00ee9d.apk,14545,26374,2146,6361,12399,20013
2d9dbbe23fd27743816105f887f29e87.apk,13041,33838,4872,16037,8169,17801
3e2e53e42e9de30ff5f12e64032e6ef1.apk,14444,20115,257,389,14187,19726
34e8c95617afd044ccdce4d92d006426.apk,98,118,98,118,0,0
2d30aae19bb6d3c76e652673fda0b31a.apk,696,1007,38,36,658,971
3f37df72340c9b032813673871dcd938.apk,60,73,60,73,0,0
39bbf541909b01b1767846d34b15c9da.apk,60,73,60,73,0,0
2ef24636ad906dbfa370c68a19f3fb2b.apk,24436,49727,3823,11016,20613,38711
392e1a4cdc4ee8f2225d435c282fc71d.apk,1748,2999,746,1370,1002,1629
3329325289a1ad3de9c08481e560e00b.apk,156,99,156,99,0,0
3ab476bccd4fc6dec25e161db2ff004b.apk,8519,13441,2498,5086,6021,8355
3574f3e8d715720a2bdc551870451925.apk,3242,6166,67,84,3175,6082
315c15ecc1e653a5e87fab36616e4c05.apk,8875,23715,4065,13655,4810,10060
3ca067f36a1588fbac830c28032e64f7.apk,60,73,60,73,0,0
35ae930fa6886c77711f75e894970e51.apk,21755,41071,2935,7998,18820,33073
34c892e02a9f70f17c44385303008d5e.apk,13475,32916,5162,16371,8313,16545
3f76a3c5f2cbdcdf2078b620ceab1fa8.apk,15854,27285,2309,5440,13545,21845
2fb7086f605ff45a074dce3bc31c17cc.apk,14938,32757,2736,7636,12202,25121
2cf74b2ed21116cae3415249e4c95f6e.apk,7218,13636,1107,2225,6111,11411
2c1dbe6a19bd6a2ea0fa2966c79ed3a8.apk,60,73,60,73,0,0
380fb45f049bc65d8f038311ca12f16e.apk,60,73,60,73,0,0
3ffdcff4000cab62ca6b0a15b5d36d1d.apk,57,89,57,89,0,0
400c82704c26e22dae718c505c1e5368.apk,60,73,60,73,0,0
3d76458d71953e341d78bef06b30da34.apk,4837,6272,35,36,4802,6236
2c921b2c672de1af8ba54cb1cb28b509.apk,8875,23715,4065,13655,4810,10060
2d83ed5c60a3b483a9cb75b4d563d05e.apk,138,180,138,180,0,0
2ee349f8087c8a69db101c4086460e14.apk,46,49,46,49,0,0
3ce72ac07a8342b0ed492be902226c85.apk,60,73,60,73,0,0
3c8535ae05a4c94c51fe1f1468d5ce61.apk,6288,14238,268,356,6020,13882
3a015db51531d6b73ffcd9e716a6c1ea.apk,60,73,60,73,0,0
3c7bbd790fe16f8ee93b8eac0132ac1d.apk,60,73,60,73,0,0
37ff370202bcff3aebe451c3db41d53a.apk,7436,20213,3543,11763,3893,8450
2d61b0ea81c4b5765b8c2ef49edcfd57.apk,3545,6456,100,143,3445,6313
2bb7e2172479e5f9665dedf06ec3ab66.apk,3916,8524,1546,4032,2370,4492
2e54b978894315d9aa6e9bfad041a0e4.apk,6288,14238,268,356,6020,13882
3bbd9292f603272b4db83f5e24e83d29.apk,24436,49727,3823,11016,20613,38711
30a038a6b16a2d513507ab86a365e06f.apk,13855,35148,5650,17956,8205,17192
3be7f0f1d5d005eca34e0594117a3cbd.apk,60,73,60,73,0,0
3e1deb386d2ef97c726ab15ac647ef08.apk,60,73,60,73,0,0
2f0fbd3b787bbf19b932f766c99c31e6.apk,62996,139220,11976,40048,51020,99172
3e94f0cfd79ac6f3fa06a677d4bd7e6f.apk,24436,49727,3823,11016,20613,38711
2f1c6121970dc097a2df71089ba9a2c6.apk,1643,3224,438,758,1205,2466
3ebfabd851684a3a77bf77398d531880.apk,13,8,13,8,0,0
3bdee8b1ccb3dd4985f0dcb932ca80fa.apk,60,73,60,73,0,0
3b5cd4f28dca5bc8fa3e809d2273f157.apk,60,73,60,73,0,0
2bd2d870594570adee660dbd92b3adb3.apk,60,73,60,73,0,0
343f227d691c089dafd1651f9411641c.apk,15686,27792,747,1181,14939,26611
3a9c9daddfb71a2aa5cf8f8b8f989388.apk,56349,126495,10616,32022,45733,94473
3b06fd2386064c18292721cd521c7784.apk,11611,18779,1515,3745,10096,15034
3ec01daa1dfba4da06beae27d8f2e1f2.apk,60,73,60,73,0,0
3ab1e6cca2b22fd2ecb9c4daf1374658.apk,17734,45397,5883,21040,11851,24357
2962fe849581b22560ae81ef7e6b1e7d.apk,42826,74935,4156,9028,38670,65907
2b2d30b184e0f65f4eb07e7ba1c9104e.apk,60,73,60,73,0,0
1f26d9c0d1b2248334f0dd89f0fd8cd9.apk,2575,4688,409,726,2166,3962
277b95bde70c84c26180f7606cae1f21.apk,5409,14528,1913,5749,3496,8779
2a1dad43b600d0d127db5cbb217ccb24.apk,60,73,60,73,0,0
1efc124c22189c9d419d47b388eedca4.apk,60,73,60,73,0,0
1e0d672845b44417c0097de5bd26c90e.apk,60,73,60,73,0,0
1bf185dfa3131e1730e6529f6831baec.apk,57821,114888,3764,7846,54057,107042
2a754b2e2f222e2567ff4bd048d52cd2.apk,60,73,60,73,0,0
22385449451174096a197779ff9f2993.apk,158,99,158,99,0,0
1a86eb4bf7aadf1922f61bc7e8523f37.apk,40387,85131,6921,20022,33466,65109
1ec841637edca955c23e651f5686b6ac.apk,119,125,119,125,0,0
1ec628362999214563c0c3ec3cab4f9e.apk,14433,25579,2605,5804,11828,19775
1f595c6a14dce24c7bee2ff51d76e23a.apk,10398,26647,4763,15666,5635,10981
1f3684dd703e28bed7945cff8ff7ad9b.apk,112,135,112,135,0,0
1853c53f944e2bbe505efea51da139f2.apk,9482,26249,4446,15408,5036,10841
1b63a7940b94c2a662ea6a7696cd88b4.apk,60,73,60,73,0,0
1bd341db665491495e96f4748d4b7813.apk,60,73,60,73,0,0
1eae16f8ec616ff4971f4dc725a16e34.apk,60,73,60,73,0,0
2b07214dfdca5d7a2aea0c4614fbd09e.apk,60,73,60,73,0,0
1f83ec2c977f5411f501e5c2d818b566.apk,2267,8847,1324,6144,943,2703
155fa46ccc6c75f3fb8cf180498f5781.apk,13,8,13,8,0,0
194bfa5b50d1b8d79ab66e96b56f3ca8.apk,42,39,42,39,0,0
2b5ca709d75e81159989b67d677e467c.apk,60,73,60,73,0,0
2af2fac2401cd410ea96ec1bdbcccab5.apk,1170,2746,528,1302,642,1444
1d4b98737136d9400a17518512e90b6d.apk,6433,22511,3693,14083,2740,8428
190969e3d95899b3ad0845e97b691f27.apk,8214,21709,3735,12442,4479,9267
2b613e36b8aa6391be6ace23d2d6793f.apk,60,73,60,73,0,0
1d31d5ae87d1dd301273b878cb618b40.apk,60,73,60,73,0,0
2776d82b3188f6a38df2c71159cb0286.apk,60,73,60,73,0,0
1ae16d9a347ef74788f20765f9089e9d.apk,13285,25856,1204,2198,12081,23658
1bfb743e1f9cbac415bca424e098a31a.apk,60,73,60,73,0,0
179bbe662da140c706b15749e7292f79.apk,19385,50827,7946,26310,11439,24517
2333123d99d1b84d0ac4f60474b07d8a.apk,5258,910,5258,910,0,0
24dbd59466a76aff004ecb94560a676b.apk,343,548,200,302,143,246
288ab4126e3d776d3616974ea3395fd4.apk,13475,32916,5162,16371,8313,16545
2313b13047ccfb2b405c72946563f194.apk,9482,26249,4446,15408,5036,10841
1c6f9beaa384ec1778ccf7491993b70b.apk,9837,1184,9837,1184,0,0
18f8dbd7e73f350b9729600cee6e8d50.apk,1645,3227,438,758,1207,2469
1a45dcb3dce522b02bb1c06eb0e1eaf4.apk,14950,32474,2796,7719,12154,24755
1bb4861cf688c3dcc8a921b00758a442.apk,31426,73315,2784,11371,28642,61944
2b1a8a3d9766ac829c46238d8da8c514.apk,60,73,60,73,0,0
1d27ada64ab34fb5f4d5cfe047796547.apk,60,73,60,73,0,0
261872433c37a4d337ab831086d22097.apk,60,73,60,73,0,0
1f03941e80ce68828159e09aacfb4241.apk,9482,26249,4446,15408,5036,10841
2a5ceaac733d450a0728d85ec8beaeda.apk,3518,6448,96,135,3422,6313
1d80ea5e1df1b2ab6d2cf185447fdc34.apk,17754,45284,5868,20902,11886,24382
1ee79c43349054a887d64a43f0a7aee8.apk,3939,8650,1564,4145,2375,4505
2ad97122677ffb9e93575d7ae7162869.apk,33194,73914,4900,14094,28294,59820
24221c0c27c33b4642ca759dbe86f14a.apk,41780,90919,8300,26166,33480,64753
1e2075baa232b87e7c243850ebc9bffd.apk,3677,163,3677,163,0,0
2a56ced7f215ce25d405275c4f0630a2.apk,19721,42290,2982,7593,16739,34697
24194ddfd053be63c0092c9c82e3a70e.apk,21755,41071,2935,7998,18820,33073
16e776b7e2f6f5efefde9580ceef708a.apk,24436,49727,3823,11016,20613,38711
24ba57597a20002a551e7ee03b8b052c.apk,9976,13047,294,426,9682,12621
1a7ef1c6d882b25105c2ba85dfb8e641.apk,60,73,60,73,0,0
2552adad1dc8dcaefc0e0230c0e57f3a.apk,91,122,91,122,0,0
1506f16e112c0e7b437716e624b47ca9.apk,138,180,138,180,0,0
2ac9ee43b8fd6237b25a44bac9480ff7.apk,5852,12318,1382,3088,4470,9230
1c41da04ef2a7c29bf374fa58d542eeb.apk,60,73,60,73,0,0
161ac7c4bc01f7ea96b05b2f4c113ba2.apk,60,73,60,73,0,0
1f65eaeeda0a765bbcddee1935c40133.apk,60,73,60,73,0,0
2b392a57f13568f64d7d2c52b75b0647.apk,60,73,60,73,0,0
1d645cbc9844c70e47e7182b05c76269.apk,43480,116457,17300,58561,26180,57896
24231d1707b9728cd2da7439ec6afb9a.apk,60,73,60,73,0,0
1e9b584cdfe3fab3e51dd1d4cb18426f.apk,60,73,60,73,0,0
1de28b867089dca9eceb0fbdd7665c88.apk,16335,23392,602,883,15733,22509
1a0d95a3f640338f92b6d8e2e79ed56f.apk,60,73,60,73,0,0
161b2d9c72820f16c005717064dfd862.apk,62,81,62,81,0,0
210686fc004613de4a993288033fe911.apk,60,73,60,73,0,0
17c2b3e55781d53a893d4cbf8969ae43.apk,8214,21709,3735,12442,4479,9267
24d9d75ddd451f1fb5142a1822b1a20e.apk,43020,75192,4140,9040,38880,66152
1864ea79a6a2d74f21ab527257f74bda.apk,60,73,60,73,0,0
29a66a8c29810dec21e5684a12a22f10.apk,1724,4064,726,2000,998,2064
1fbc706a8dcc1f17ee6dc3e2fd001d6c.apk,3701,5977,83,144,3618,5833
1fa8574388790deda78cce1cd675f780.apk,3432,5498,76,132,3356,5366
251fc0735ca19f5e9289308bd99c9f1a.apk,21755,41071,2935,7998,18820,33073
277c29e93701f8646eb397b118c07487.apk,7567,11521,749,1379,6818,10142
19dbfe328f2c10ca05e1aa56365c4fc1.apk,158,99,158,99,0,0
1a4ffd661d1b3b2c257f39fd86e85d79.apk,485,550,55,59,430,491
1673362021c09273aef7238d2f87d97f.apk,343,548,200,302,143,246
1b810d9bd3db92f397df1e50726125e8.apk,60,73,60,73,0,0
2a6779b00151e3e9511d78a09917726c.apk,60,73,60,73,0,0
2a4c4a41233ba4ca904435992a680dd6.apk,60371,117135,9431,24206,50940,92929
259155ee0c131592fe3a29656331c6d8.apk,18978,34837,3304,9937,15674,24900
2595683b4b34e8ace3cce2690c1f4e98.apk,2646,5270,174,334,2472,4936
21935a425286984f9a02bef64fd8df49.apk,14444,20115,257,389,14187,19726
24fbb8bae2c447401e9a0e3f0bbd75d2.apk,147,99,147,99,0,0
228f32d75adcdb8b93cd22d490f247e8.apk,60,73,60,73,0,0
1eabd1b09b1025587df7b204c13311e5.apk,60,73,60,73,0,0
275588f62e06298218aa57d9781ad515.apk,4133,13381,2928,10273,1205,3108
222887329ef6e75d16f85575c135de25.apk,3945,8655,1564,4145,2381,4510
1d6887719e78dfd364b97843c0d31c4b.apk,30149,59437,2659,6101,27490,53336
2090934a91d124e672b99d8f7f3a8b37.apk,1678,3301,842,1678,836,1623
2a75d7c851e6729cc3d5d516bdbfd749.apk,60,73,60,73,0,0
173c243436a47dc2c7d16d334c160bf9.apk,21755,41071,2935,7998,18820,33073
1b2b0d4c9157058e1bc100dc2eb94073.apk,16698,28708,2154,6439,14544,22269
1e31ce46c9133cfdf3e898e86cb5312b.apk,14967,32979,2744,7675,12223,25304
1b41b14dbe329f8c8323773cab14e9e3.apk,60,73,60,73,0,0
1d7e0be5a6b630725a1db8e50a75a2d9.apk,14949,33281,3527,10999,11422,22282
2b692f6304ed8146f3b267c9ae0204bd.apk,60,73,60,73,0,0
2676de55fae33c36d84cf69798454232.apk,343,548,200,302,143,246
1a41e35c1cf9a93c46369b7187f28d01.apk,60,73,60,73,0,0
285080bfa9522e781e0e2a8cff4e2ff7.apk,11611,18779,1515,3745,10096,15034
19472c49c61f430e2c08fef4479565a9.apk,60,73,60,73,0,0
2b4dbaa76a9439420bfe3bb62f3ebda7.apk,60,73,60,73,0,0
1f8567c6909805f38749189f0995c414.apk,10515,27577,4112,13699,6403,13878
1abb3ab341746b5e8657f71575512d5f.apk,60,73,60,73,0,0
22e6612a77cc6a4c72efe5c09d862822.apk,44755,88357,5739,15546,39016,72811
1bc45f00cd9065be39a923a72bb20b7c.apk,60,73,60,73,0,0
17af0f81376af42645bde59491242418.apk,62,75,62,75,0,0
27a21bf6abdd96f8a4a8ef15095c920d.apk,66,30,66,30,0,0
2a89249ef99798ad57ec39c667757ace.apk,2547,7056,1604,5209,943,1847
1bc43a5ed3f60b81fd5723658a9e98ce.apk,21260,40799,1494,3255,19766,37544
1b30caeef0315eb8e2e3d1efb86aa487.apk,60,73,60,73,0,0
2961dc70275d7b0cbe3f3dc07135b365.apk,21755,41071,2935,7998,18820,33073
24355a1245e4b76209c27d157767117a.apk,24436,49727,3823,11016,20613,38711
1b6b21dc2d49717a6d809409e144ad6d.apk,60,73,60,73,0,0
1db2e6eec39da3796c2c7a0781e02a8d.apk,53959,127505,11734,33275,42225,94230
229f0dd49713f539e7d6d7adc0155f66.apk,21763,51832,2492,10098,19271,41734
153b06830708657109d0993eeec912af.apk,65,80,65,80,0,0
1d8f7cabc24b58a7b877c2db3f9a765e.apk,24611,56862,6490,21997,18121,34865
21254d870f0a973d2d72ad464595aa64.apk,4013,8865,1600,4279,2413,4586
21d5bb6e596cd10aa3056aabd5db5676.apk,21755,41071,2935,7998,18820,33073
195f11ee5125e088b677104b72f01f7d.apk,9482,26249,4446,15408,5036,10841
1cd8a915d4aa0b2d53dce4625c3e80f6.apk,3939,8650,1564,4145,2375,4505
1d80b6191578ee2e1b79cd166d7832ab.apk,60,73,60,73,0,0
16ab7fcaa70045bb26271b59d6d0bb8a.apk,21755,41071,2935,7998,18820,33073
211bc3c2a79a8b00294ce3f3ef4f1d34.apk,24436,49727,3823,11016,20613,38711
1c9749825132e39965bdbd97dacd3faf.apk,4232,8587,219,317,4013,8270
2b5faf52f9fd77f9bd77b14319eb3d20.apk,12016,22617,2185,4454,9831,18163
1cbb5e5520b25e75871447565e1b7ba6.apk,123,133,69,82,54,51
169a4d425ecc57fa37934a6b1c45c267.apk,138,180,138,180,0,0
1b8690bdd3d8bbb013f8a77256fca55b.apk,24995,51446,4293,12479,20702,38967
1f2f1b0b8f9944a190e24a5f68e9d95d.apk,60,73,60,73,0,0
1ce4f442866b82c0bf1e775d68b131eb.apk,142,146,96,107,46,39
28758e489212dcc95433184d9131c3d7.apk,21755,41071,2935,7998,18820,33073
2b3c9b43d181a5e52f133a19ef952d41.apk,60,73,60,73,0,0
274cc0b1aabea474d00df33de90bb527.apk,41585,79658,3363,7347,38222,72311
1a2ffb9c87c80f45746c5a8aaad47b33.apk,60,73,60,73,0,0
26acf270195878e679503ce093f09072.apk,2372,102,2372,102,0,0
1d632ec9ee160622ecc0ba316dd750c6.apk,60,73,60,73,0,0
1de8efab3c294db0f1b15247a69bf6b7.apk,10535,28764,4033,12865,6502,15899
